country,year,n_conflict_events,total_fatalities,iso3c,continent,population,gdp_pc,edu,child_mort
Malta,1995,1,0,MLT,Europe,377419,12336.7913490463,NA,9.4
Mauritania,1989,15,128,MRT,Africa,NA,NA,NA,NA
Mauritania,1990,6,29,MRT,Africa,1951878,1437.75048235693,46.9030799865723,115.4
Mauritania,1992,1,0,MRT,Africa,2088135,1393.6010549879,53.9294586181641,113.1
Mauritania,2007,1,4,MRT,Africa,3093059,1563.60628765192,94.5087280273438,63.5
Mauritania,2008,1,12,MRT,Africa,3183269,1514.2655013629,91.1832809448242,60.4
Mauritania,2009,1,1,MRT,Africa,3284448,1469.05426880813,97.033561706543,57.9
Mauritania,2010,1,1,MRT,Africa,3390965,1460.19179652873,97.8571652188966,56.1
Mauritania,2011,6,13,MRT,Africa,3502811,1472.55245572229,95.4359624506773,54.5
Mauritania,2012,1,1,MRT,Africa,3619034,1488.97177557214,94.9017954032329,53.1
Mauritania,2019,1,1,MRT,Africa,4467708,1605.1352359742,90.2671941351334,43
Mauritania,2020,1,0,MRT,Africa,4600131,1553.3061558659099,93.8044664780786,41.7
Mauritania,2023,2,6,MRT,Africa,5022441,1634.89897144624,104.015072968957,37.8
Mauritania,2024,1,3,MRT,Africa,5169395,1688.6139322919,105.434763333022,NA
Mexico,1989,2,3,MEX,Americas,NA,NA,NA,NA
Mexico,1990,3,4,MEX,Americas,82820170,8036.86114412537,NA,45.3
Mexico,1992,3,16,MEX,Americas,86044809,8330.26426802488,NA,41.2
Mexico,1993,3,34,MEX,Americas,87653807,8411.79621338297,NA,39.2
Mexico,1994,12,153,MEX,Americas,89259205,8623.48043007968,NA,37.4
Mexico,1995,5,22,MEX,Americas,90862455,7970.64038496182,NA,35.7
Mexico,1996,15,43,MEX,Americas,92452702,8320.65295694833,NA,34
Mexico,1997,6,58,MEX,Americas,94021207,8770.84481553539,NA,32.4
Mexico,1998,5,7,MEX,Americas,95575245,9161.89527783381,NA,30.9
Mexico,2002,3,27,MEX,Americas,101548624,9242.27886130016,109.220031738281,25.7
Mexico,2004,31,220,MEX,Americas,104394131,9421.28975988024,108.834548950195,23.6
Mexico,2005,12,204,MEX,Americas,105811504,9491.51730225718,108.534042358398,22.7
Mexico,2006,40,670,MEX,Americas,107253666,9813.8280424425,108.129272460938,21.9
Mexico,2007,1409,1946,MEX,Americas,108774360,9877.69532644737,108.726860046387,21.1
Mexico,2008,384,3743,MEX,Americas,110374288,9826.3421836048,109.446380615234,20.4
Mexico,2009,605,5607,MEX,Americas,111999721,9074.1188145564,110.722198486328,19.8
Mexico,2010,2085,6215,MEX,Americas,113623895,9389.06722084275,110.995216369629,19.1
Mexico,2011,369,4945,MEX,Americas,115243504,9575.93437788582,111.058860778809,18.5
Mexico,2012,266,5966,MEX,Americas,116818208,9782.51776305354,111.073516845703,17.9
Mexico,2013,191,4478,MEX,Americas,118343573,9738.71059803658,110.109268188477,17.3
Mexico,2014,183,3357,MEX,Americas,119784261,9862.48125444199,108.573143005371,16.8
Mexico,2015,258,4527,MEX,Americas,121072306,10021.2386118827,106.963432312012,16.2
Mexico,2016,187,4306,MEX,Americas,122251351,10100.5021214015,106.391220092773,15.7
Mexico,2017,348,9725,MEX,Americas,123400057,10193.7727193457,105.797607421875,15.2
Mexico,2018,714,11247,MEX,Americas,124573711,10296.8690928534,105.188163757324,14.7
Mexico,2019,1024,10486,MEX,Americas,125762982,10159.4448364319,105.095039367676,14.2
Mexico,2020,2033,13431,MEX,Americas,126799054,9234.64362317923,104.517730712891,13.8
Mexico,2021,3744,15119,MEX,Americas,127648148,9728.05680032556,103.358810424805,13.3
Mexico,2022,2179,12555,MEX,Americas,128613117,10013.2479236143,102.004783630371,12.9
Mexico,2023,2748,10899,MEX,Americas,129739759,10259.1766616403,101.420753479004,12.5
Mexico,2024,2683,11022,MEX,Americas,130861007,10316.4611902215,NA,NA
Moldova,1992,77,585,MDA,Europe,2980965,2225.17356234959,NA,34.8
Morocco,1989,6,207,MAR,Africa,NA,NA,NA,NA
Morocco,1991,2,19,MAR,Africa,24799014,1786.76281738281,63.4602584838867,77.3
Morocco,2003,2,34,MAR,Africa,29571415,2229.576171875,105.974342346191,45.7
Morocco,2011,1,17,MAR,Africa,32912588,2879.53930664063,108.872184910968,29.3
Morocco,2020,1,2,MAR,Africa,36584208,3090.89428710938,112.354037460932,18.6
Morocco,2021,7,6,MAR,Africa,36954442,3309.130859375,112.940882286764,17.9
Morocco,2022,4,14,MAR,Africa,37329064,3334.91162109375,116.554648725847,17.2
Morocco,2023,2,5,MAR,Africa,37712505,3421.21704101563,117.598816130003,16.6
Morocco,2024,2,7,MAR,Africa,38081173,3516.15405273438,116.588650279809,NA
Mozambique,1989,131,1552,MOZ,Africa,NA,NA,NA,NA
Mozambique,1990,44,1759,MOZ,Africa,13094537,221.048981086396,69.0840072631836,232.9
Mozambique,1991,58,1961,MOZ,Africa,13352090,227.4627362365,65.7004699707031,229.7
Mozambique,1992,34,521,MOZ,Africa,13613316,206.194607588583,63.6998901367188,225.8
Mozambique,1993,2,2,MOZ,Africa,14051192,221.624579964898,64.4473419189453,221.2
Mozambique,1994,2,2,MOZ,Africa,15033853,220.478583291331,65.3804702758789,215.5
Mozambique,1995,1,1,MOZ,Africa,15960530,212.086249862904,65.1137313842773,208.6
Mozambique,2004,1,1,MOZ,Africa,19840313,377.064958084878,93.0763931274414,131.6
Mozambique,2005,2,13,MOZ,Africa,20304569,391.699758163976,100.058006286621,125
Mozambique,2010,1,7,MOZ,Africa,22999235,494.162859074785,116.867207366317,95
Mozambique,2012,1,2,MOZ,Africa,24337846,540.2945177803,113.200785284243,86.3
Mozambique,2013,18,45,MOZ,Africa,25051611,559.393953685688,114.118825775581,82.6
Mozambique,2014,13,33,MOZ,Africa,25788475,585.266716133984,114.277516463599,79.2
Mozambique,2016,31,68,MOZ,Africa,27337105,620.779714954555,113.68787641556101,72.3
Mozambique,2017,3,3,MOZ,Africa,28166393,618.397694360334,111.566194762496,70.9
Mozambique,2018,48,171,MOZ,Africa,29018644,621.153734194787,115.270990181058,69.5
Mozambique,2019,124,597,MOZ,Africa,29884380,617.13932000195,117.86067127577,68.3
Mozambique,2020,213,1627,MOZ,Africa,30783688,591.804059985932,118.980061431837,67.3
Mozambique,2021,235,1918,MOZ,Africa,31707800,588.215854695416,NA,65.8
Mozambique,2022,268,717,MOZ,Africa,32656246,596.058889461466,119.162225223393,64.3
Mozambique,2023,100,271,MOZ,Africa,33635160,610.433258850746,NA,61.7
Mozambique,2024,185,522,MOZ,Africa,34631766,605.604720848519,NA,NA
Myanmar (Burma),1989,37,1534,MMR,Asia,NA,NA,NA,NA
Myanmar (Burma),1990,32,796,MMR,Asia,39817251,170.233436728781,99.1239395141602,115.1
Myanmar (Burma),1991,32,1375,MMR,Asia,40394154,166.71043994981,108.852561950684,112.5
Myanmar (Burma),1992,45,1749,MMR,Asia,40950342,180.333227419724,118.075790405273,109.9
Myanmar (Burma),1993,12,145,MMR,Asia,41502429,188.680525347254,119.593360900879,107.2
Myanmar (Burma),1994,83,794,MMR,Asia,42055143,200.124788544139,120.619300842285,104.6
Myanmar (Burma),1995,89,1496,MMR,Asia,42605338,211.265635947401,114.590553283691,102
Myanmar (Burma),1996,79,591,MMR,Asia,43154860,222.01335977894001,113.299156188965,99.4
Myanmar (Burma),1997,88,788,MMR,Asia,43708798,231.587954119212,107.961029052734,96.8
Myanmar (Burma),1998,125,581,MMR,Asia,44257793,242.132148134742,NA,94.3
Myanmar (Burma),1999,129,369,MMR,Asia,44787724,265.455335148419,99.0064468383789,91.9
Myanmar (Burma),2000,173,748,MMR,Asia,45290841,298.590464510138,101.413139343262,89.5
Myanmar (Burma),2001,93,387,MMR,Asia,45771139,328.973872713504,99.7626495361328,87.1
Myanmar (Burma),2002,100,543,MMR,Asia,46232653,364.855800197477,99.8293304443359,84.7
Myanmar (Burma),2003,65,272,MMR,Asia,46667192,411.498764127557,102.38102722168,82.2
Myanmar (Burma),2004,84,177,MMR,Asia,47068772,463.33013572168,103.697303771973,79.7
Myanmar (Burma),2005,81,449,MMR,Asia,47438365,522.099544791815,104.437133789062,77.1
Myanmar (Burma),2006,113,452,MMR,Asia,47785135,586.085579935448,105.169502258301,74.4
Myanmar (Burma),2007,177,704,MMR,Asia,48125043,651.729730899198,106.169532775879,71.6
Myanmar (Burma),2008,65,102,MMR,Asia,48390793,714.620419027129,108.062278747559,101.1
Myanmar (Burma),2009,35,225,MMR,Asia,48660459,785.634853168658,108.319793701172,66
Myanmar (Burma),2010,50,185,MMR,Asia,49024382,854.932478027749,109.490142822266,63.2
Myanmar (Burma),2011,265,811,MMR,Asia,49419820,895.512538762631,NA,60.5
Myanmar (Burma),2012,77,971,MMR,Asia,49837446,953.123081936485,NA,58
Myanmar (Burma),2013,86,358,MMR,Asia,50262658,1024.69060474658,NA,55.6
Myanmar (Burma),2014,35,256,MMR,Asia,50681634,1099.24387751605,115.448463439941,53.4
Myanmar (Burma),2015,198,705,MMR,Asia,51089056,1166.73305547935,NA,51.3
Myanmar (Burma),2016,57,183,MMR,Asia,51495696,1225.37913972668,119.916152954102,49.5
Myanmar (Burma),2017,88,2395,MMR,Asia,51894938,1290.56409027458,121.799392700195,47.7
Myanmar (Burma),2018,71,122,MMR,Asia,52272247,1361.56831265985,120.214569091797,46
Myanmar (Burma),2019,148,587,MMR,Asia,52640713,1440.98988238708,NA,44.4
Myanmar (Burma),2020,77,207,MMR,Asia,53016522,1301.3138635245,NA,42.9
Myanmar (Burma),2021,857,1781,MMR,Asia,53387102,1136.99566055698,NA,41.4
Myanmar (Burma),2022,1549,2761,MMR,Asia,53756787,1174.76697947364,NA,40
Myanmar (Burma),2023,2085,3065,MMR,Asia,54133798,1177.76649647177,NA,38.7
Myanmar (Burma),2024,1096,2896,MMR,Asia,54500091,1158.47928099316,NA,NA
Namibia,1994,1,0,NAM,Africa,1556304,2918.37740296161,139.918334960938,71.3
Namibia,1996,1,2,NAM,Africa,1646103,2958.24060697383,132.155075073242,73.9
Namibia,1999,1,1,NAM,Africa,1776368,3050.46098873323,116.87606048584,77.9
Namibia,2000,15,60,NAM,Africa,1818647,3083.59657884697,113.866256713867,77.9
Namibia,2002,1,0,NAM,Africa,1889970,3145.94566281247,111.884033203125,76.1
Nepal,1990,9,14,NPL,Asia,19524573,422.724738575869,109.224731445312,138.9
Nepal,1991,1,2,NPL,Asia,20036500,438.15619419594,109.977439880371,131.8
Nepal,1992,1,0,NPL,Asia,20609707,443.462044821677,112.602188110352,124.8
Nepal,1993,3,3,NPL,Asia,21180159,448.13094087379,111.68221282959,118.2
Nepal,1994,1,0,NPL,Asia,21717479,472.951082824345,112.385681152344,111.8
Nepal,1995,1,0,NPL,Asia,22245439,477.741099613336,112.078918457031,105.8
Nepal,1996,53,77,NPL,Asia,22741862,492.212428031946,115.608367919922,100
Nepal,1997,37,48,NPL,Asia,23219463,506.426874424217,113.212593078613,94.4
Nepal,1998,218,357,NPL,Asia,23680357,511.54871132025,NA,89.1
Nepal,1999,244,295,NPL,Asia,24125199,524.27256909301,111.578216552734,84
Nepal,2000,186,365,NPL,Asia,24546509,547.221082273632,114.346168518066,79.2
Nepal,2001,229,569,NPL,Asia,24946748,564.28622920391,106.702140808105,74.8
Nepal,2002,1531,4432,NPL,Asia,25328981,556.438454538796,110.702140808105,70.6
Nepal,2003,885,1732,NPL,Asia,25688758,570.28967363428,109.978630065918,66.9
Nepal,2004,1360,2456,NPL,Asia,26016656,589.46992868617,112.833976745605,63.5
Nepal,2005,649,1399,NPL,Asia,26309458,603.190108570995,113.656700134277,60.4
Nepal,2006,215,566,NPL,Asia,26565425,617.477638588722,128.364685058594,57.6
Nepal,2007,20,31,NPL,Asia,26788492,633.226129136597,130.224639892578,55.1
Nepal,2008,9,0,NPL,Asia,26990037,666.865095417138,128.883773803711,52.7
Nepal,2009,2,9,NPL,Asia,27173035,692.400000816919,141.323684692383,50.5
Nepal,2022,1,1,NPL,Asia,29715436,1113.55462341223,121.234804321367,27.5
Netherlands,1990,1,2,NLD,Europe,14951510,31308.9134208148,NA,8.3
Netherlands,2015,1,0,NLD,Europe,16939923,45793.8135434697,106.059417724609,4.1
Nicaragua,1989,21,526,NIC,Americas,NA,NA,NA,NA
Nicaragua,1990,6,39,NIC,Americas,4162559,1260.87382799969,87.2671127319336,66.2
Niger,1989,1,170,NER,Africa,NA,NA,NA,NA
Niger,1990,2,200,NER,Africa,8286059,465.923889536505,25.9601993560791,331.7
Niger,1991,9,40,NER,Africa,8546900,449.719266854731,26.9105796813965,325
Niger,1992,11,29,NER,Africa,8817633,444.632775312455,26.2263698577881,316.7
Niger,1993,1,6,NER,Africa,9100789,432.184449587188,26.5853691101074,306.3
Niger,1994,11,50,NER,Africa,9398258,426.267506763664,27.5306396484375,294.2
Niger,1995,7,67,NER,Africa,9714529,422.523153898523,27.8103904724121,281.3
Niger,1996,3,14,NER,Africa,10044852,409.039358698404,27.8950595855713,268.8
Niger,1997,8,81,NER,Africa,10383969,401.724988110363,28.5335292816162,257.3
Niger,1998,2,147,NER,Africa,10741413,427.086030331896,28.6902809143066,246.7
Niger,2004,1,4,NER,Africa,13265836,393.398781453199,46.0418281555176,182.8
Niger,2007,22,98,NER,Africa,14803610,413.419126261066,50.5029983520508,153.6
Niger,2008,13,68,NER,Africa,15361915,429.195542798877,54.2272987365723,146.6
Niger,2012,1,1,NER,Africa,17836769,463.066265496402,67.1548957778323,130.7
Niger,2013,6,31,NER,Africa,18519898,469.690214200878,68.050738334559,128.9
Niger,2014,2,5,NER,Africa,19215909,482.74524741946,68.6922497937291,127.4
Niger,2015,43,533,NER,Africa,19939498,485.662574175279,70.8931423850977,126.3
Niger,2016,18,299,NER,Africa,20685753,495.017437216008,72.8476843361488,125.1
Niger,2017,16,248,NER,Africa,21435446,501.615305462902,74.3787719289761,123.9
Niger,2018,25,181,NER,Africa,22188069,519.546993483886,NA,122.8
Niger,2019,72,454,NER,Africa,22947757,532.186024570389,66.7727319163256,121.8
Niger,2020,68,820,NER,Africa,23717613,533.194328910254,NA,120.6
Niger,2021,78,1130,NER,Africa,24502140,523.263179518652,65.864245185741,119.1
Niger,2022,73,664,NER,Africa,25311973,566.797962983866,66.2539719118599,117.1
Niger,2023,97,513,NER,Africa,26159867,557.572652727864,66.8804779933272,114.8
Niger,2024,85,1222,NER,Africa,27032412,595.151744559316,64.6534815281519,NA
Nigeria,1990,2,89,NGA,Africa,97120925,1577.19616627741,83.1028594970703,209.8
Nigeria,1991,4,380,NGA,Africa,99720162,1541.59066261036,82.3225021362305,209.2
Nigeria,1992,12,943,NGA,Africa,102372770,1571.1902261783,86.7443771362305,208.3
Nigeria,1993,8,1185,NGA,Africa,105122069,1498.95895037787,91.2958602905273,207.3
Nigeria,1994,16,90,NGA,Africa,107935714,1433.3886109229,91.5379028320312,205.8
Nigeria,1995,1,1,NGA,Africa,110819428,1395.07488456856,87.4475326538086,203.8
Nigeria,1996,5,87,NGA,Africa,113754779,1416.10189471212,76.7972106933594,201.1
Nigeria,1997,20,595,NGA,Africa,116754792,1420.23877961207,NA,197.4
Nigeria,1998,31,357,NGA,Africa,119846254,1419.31770917955,NA,192.9
Nigeria,1999,39,3519,NGA,Africa,123047320,1390.46921139078,91.5830917358398,187.8
Nigeria,2000,30,2104,NGA,Africa,126382494,1421.67987952013,95.5101623535156,182.3
Nigeria,2001,41,2437,NGA,Africa,129862595,1465.45720342309,92.52490234375,176.8
Nigeria,2002,45,629,NGA,Africa,133471989,1644.39518877633,93.6976165771484,171.1
Nigeria,2003,63,449,NGA,Africa,137202644,1717.2145111176,94.8095932006836,165.4
Nigeria,2004,87,2136,NGA,Africa,141057045,1824.80269456773,95.7809066772461,159.8
Nigeria,2005,22,233,NGA,Africa,145017253,1889.25175325818,96.3063507080078,154.5
Nigeria,2006,23,231,NGA,Africa,149077334,1949.15856804565,96.6624374389648,149.6
Nigeria,2007,22,157,NGA,Africa,153267261,2020.83316299454,88.06884765625,145.2
Nigeria,2008,31,432,NGA,Africa,157595014,2098.28339220668,79.2687530517578,141.3
Nigeria,2009,41,533,NGA,Africa,162049464,2204.6072560373,80.3091735839844,138
Nigeria,2010,92,980,NGA,Africa,166642886,2315.46676509663,79.8300399780273,135.1
Nigeria,2011,254,1831,NGA,Africa,171379598,2370.97657091803,84.6805572509766,132.9
Nigeria,2012,409,2022,NGA,Africa,176200625,2403.65387896924,85.9125900268555,130.9
Nigeria,2013,334,3391,NGA,Africa,181049443,2495.34106573749,87.8349702257826,129.3
Nigeria,2014,554,10346,NGA,Africa,185896915,2583.6155695814,84.1216580144923,127.9
Nigeria,2015,505,9121,NGA,Africa,190671878,2585.73360671797,25.5657563073792,126.4
Nigeria,2016,434,3949,NGA,Africa,195443700,2481.81490350326,78.8780517578125,124.8
Nigeria,2017,507,3589,NGA,Africa,200254579,2441.71236404488,NA,122.8
Nigeria,2018,535,3243,NGA,Africa,204938755,2431.77857832568,81.6278513667331,120.2
Nigeria,2019,524,2455,NGA,Africa,209485641,2431.53528472982,NA,117.5
Nigeria,2020,625,3079,NGA,Africa,213996181,2228.68631422888,84.371583976485,114.4
Nigeria,2021,515,3171,NGA,Africa,218529286,2206.66406250067,83.8092555956779,111.3
Nigeria,2022,471,2917,NGA,Africa,223150896,2254.29080416892,NA,108.1
Nigeria,2023,626,3971,NGA,Africa,227882945,2280.91931156115,89.5871124267578,104.9
Nigeria,2024,490,3170,NGA,Africa,232679478,2324.64881202751,NA,NA
North Macedonia,1999,1,6,MKD,Europe,2017142,3154.84918240006,NA,17.3
North Macedonia,2000,1,3,MKD,Europe,2026350,3283.37934095351,101.575706481934,15.9
North Macedonia,2001,53,72,MKD,Europe,2034882,3169.32514368931,101.231201171875,14.8
Pakistan,1989,20,114,PAK,Asia,NA,NA,NA,NA
Pakistan,1990,44,386,PAK,Asia,116155576,950.884644833285,51.8859481811523,139.8
Pakistan,1991,10,62,PAK,Asia,120060406,966.522495703734,NA,137.1
Pakistan,1992,5,72,PAK,Asia,123546848,1011.6250844611,NA,134.2
Pakistan,1993,7,48,PAK,Asia,127020117,1001.25854820003,NA,131.1
Pakistan,1994,38,169,PAK,Asia,130748083,1009.06429520182,NA,128
Pakistan,1995,23,127,PAK,Asia,134582253,1028.96592446155,NA,124.7
Pakistan,1996,21,64,PAK,Asia,138557092,1047.88663514614,NA,121.2
Pakistan,1997,29,123,PAK,Asia,142531804,1028.99804758369,NA,117.8
Pakistan,1998,39,121,PAK,Asia,146522356,1026.50033720969,NA,114.5
Pakistan,1999,12,57,PAK,Asia,150565377,1035.49888206288,NA,111.2
Pakistan,2000,27,59,PAK,Asia,154879127,1049.54229686852,62.7693099975586,108.1
Pakistan,2001,9,42,PAK,Asia,159270907,1057.86767778646,62.63623046875,105.3
Pakistan,2002,70,170,PAK,Asia,163222549,1059.04171024589,62.9242095947266,102.8
Pakistan,2003,79,242,PAK,Asia,167110248,1090.27523993746,64.7272720336914,100.5
Pakistan,2004,62,430,PAK,Asia,171286000,1146.99632842666,68.6156463623047,98.5
Pakistan,2005,48,168,PAK,Asia,175453212,1201.23359367214,71.9533462524414,96.5
Pakistan,2006,46,427,PAK,Asia,179682690,1243.94142602543,68.5336532592773,94.7
Pakistan,2007,211,1380,PAK,Asia,184493231,1265.35567539842,72.8158721923828,92.9
Pakistan,2008,664,4621,PAK,Asia,189499113,1258.05188934452,72.6429901123047,91
Pakistan,2009,884,7512,PAK,Asia,194376534,1269.07432116444,72.9343795776367,89.1
Pakistan,2010,962,7251,PAK,Asia,199239047,1256.69482201323,73.6427366739346,87.1
Pakistan,2011,613,3475,PAK,Asia,203746065,1261.83161907857,70.4406693319938,84.9
Pakistan,2012,651,3583,PAK,Asia,207667125,1275.48806898966,69.90386379122,82.7
Pakistan,2013,361,2914,PAK,Asia,211073978,1309.70080446386,68.8875716330274,80.4
Pakistan,2014,433,3639,PAK,Asia,214264647,1343.30778121043,72.1897974318755,78
Pakistan,2015,285,2454,PAK,Asia,217290883,1380.47020838317,71.7399191116414,75.6
Pakistan,2016,158,1100,PAK,Asia,220138869,1452.18658269177,75.7336415786478,73.3
Pakistan,2017,163,960,PAK,Asia,223273967,1495.26187528032,74.497149935232,71
Pakistan,2018,93,483,PAK,Asia,226928892,1561.68169819559,77.3862722679522,68.8
Pakistan,2019,99,293,PAK,Asia,230800899,1573.8330826937,78.702552622727,66.7
Pakistan,2020,145,409,PAK,Asia,235001746,1526.00597486307,NA,64.6
Pakistan,2021,191,452,PAK,Asia,239477801,1595.02792175422,80.3165790075685,62.5
Pakistan,2022,284,719,PAK,Asia,243700667,1642.28066974826,78.9400248844352,60.5
Pakistan,2023,382,1178,PAK,Asia,247504495,1610.33122837537,81.3796346128751,58.5
Pakistan,2024,687,1885,PAK,Asia,251269164,1634.56735260799,83.726068200404,NA
Panama,1989,3,920,PAN,Americas,NA,NA,NA,NA
Panama,2009,1,1,PAN,Americas,3564381,10267.063313242401,106.596946716309,19.1
Papua New Guinea,1989,6,14,PNG,Oceania,NA,NA,NA,NA
Papua New Guinea,1990,15,61,PNG,Oceania,3896481,1892.30679279448,69.4697494506836,84.7
Papua New Guinea,1991,3,29,PNG,Oceania,4021837,2008.35151943089,68.8150100708008,83.1
Papua New Guinea,1992,16,61,PNG,Oceania,4166699,2206.99633305172,69.9693832397461,81.7
Papua New Guinea,1993,14,40,PNG,Oceania,4320872,2515.6383945071,72.833869934082,80.3
Papua New Guinea,1994,6,26,PNG,Oceania,4480208,2570.33691061958,74.340446472168,78.9
Papua New Guinea,1995,11,33,PNG,Oceania,4644278,2397.40045298857,73.4469528198242,77.7
Papua New Guinea,1996,26,106,PNG,Oceania,4813361,2492.07962762784,72.1458511352539,76.4
Papua New Guinea,1997,4,12,PNG,Oceania,4987883,2310.98773975643,71.4450531005859,75.2
Papua New Guinea,1998,2,40,PNG,Oceania,5166390,2147.04526266919,74.7489624023438,74.1
Papua New Guinea,1999,2,60,PNG,Oceania,5349333,2112.0950973955,NA,73
Papua New Guinea,2000,2,13,PNG,Oceania,5537064,1989.57882204274,68.3852920532227,71.9
Papua New Guinea,2001,6,65,PNG,Oceania,5728435,1920.78003889393,61.9906387329102,70.8
Papua New Guinea,2002,3,7,PNG,Oceania,5924003,1854.41831737462,59.6682815551758,69.6
Papua New Guinea,2012,4,57,PNG,Oceania,8081390,2139.48096660428,100.860790212899,55.9
Papua New Guinea,2019,3,30,PNG,Oceania,9609010,2572.56177967896,105.318008718042,45.9
Papua New Guinea,2021,4,38,PNG,Oceania,10012896,2378.3716816549,101.941113862706,43.1
Papua New Guinea,2022,16,109,PNG,Oceania,10203169,2467.23488790877,111.086149294969,41.7
Papua New Guinea,2023,1,1,PNG,Oceania,10389635,2515.29070398356,121.090488343548,40.3
Papua New Guinea,2024,8,135,PNG,Oceania,10576502,2564.73748186493,NA,NA
Paraguay,1989,1,150,PRY,Americas,NA,NA,NA,NA
Paraguay,2016,1,1,PRY,Americas,6249126,6041.95879367349,100.612358093262,21.5
Paraguay,2018,1,1,PRY,Americas,6427382,6354.2392005316,NA,20.1
Paraguay,2020,1,1,PRY,Americas,6603739,6109.19608100826,90.8342908567893,18.8
Paraguay,2021,1,4,PRY,Americas,6684182,6278.11006663809,92.5220031738281,18.2
Peru,1989,172,1945,PER,Americas,NA,NA,NA,NA
Peru,1990,140,1228,PER,Americas,22014771,2706.92253156841,115.288711547852,80.4
Peru,1991,122,1350,PER,Americas,22483775,2709.27754515647,113.666343688965,76.3
Peru,1992,128,1195,PER,Americas,22946340,2640.31373880219,111.031051635742,72
Peru,1993,72,779,PER,Americas,23413783,2723.2842310292,111.87198638916,67.5
Peru,1994,35,369,PER,Americas,23881493,2998.57693125514,113.52668762207,62.9
Peru,1995,41,274,PER,Americas,24348919,3158.98338644792,114.883460998535,58.2
Peru,1996,25,105,PER,Americas,24811171,3186.90077024092,114.472618103027,53.6
Peru,1997,19,116,PER,Americas,25274147,3331.15151093297,113.494117736816,49.2
Peru,1998,9,33,PER,Americas,25738095,3258.29746206218,116.306907653809,45.1
Peru,1999,16,89,PER,Americas,26186504,3250.37802318947,116.96556854248,41.3
Peru,2000,4,5,PER,Americas,26598331,3286.27308475523,116.377288818359,37.9
Peru,2001,3,21,PER,Americas,26964601,3261.6642505136,116.051170349121,34.9
Peru,2002,6,13,PER,Americas,27288217,3398.74991419297,115.819259643555,32.4
Peru,2003,4,13,PER,Americas,27580490,3502.79165687646,114.657218933105,30.1
Peru,2004,2,3,PER,Americas,27852190,3640.60299869744,114.192283630371,28.2
Peru,2005,1,0,PER,Americas,28101180,3835.13219279722,114.135032653809,26.5
Peru,2006,3,11,PER,Americas,28324491,4091.36268615581,114.313377380371,25
Peru,2007,9,32,PER,Americas,28530699,4407.79121686416,114.932861328125,23.7
Peru,2008,13,40,PER,Americas,28719041,4778.52642172313,112.584442138672,22.5
Peru,2009,13,54,PER,Americas,28896811,4801.17153740507,112.00821685791,21.4
Peru,2010,13,29,PER,Americas,29086019,5167.39259325937,112.186592102051,20.4
Peru,2011,11,15,PER,Americas,29304086,5453.45718713631,109.572143554688,19.6
Peru,2013,1,3,PER,Americas,29817919,6021.46142765232,105.152191162109,18.4
Peru,2014,8,14,PER,Americas,30115826,6103.91864749969,102.949859619141,17.9
Peru,2015,4,9,PER,Americas,30457600,6231.71150338894,102.787979125977,17.6
Peru,2016,2,11,PER,Americas,30866494,6392.25474941014,104.087951660156,17.3
Peru,2017,2,7,PER,Americas,31324637,6457.41940254721,102.807487487793,17.1
Peru,2019,1,2,PER,Americas,32449303,6626.26083494969,108.469970703125,16.8
Peru,2020,3,11,PER,Americas,32838579,5831.83024758521,113.065826416016,16.6
Peru,2021,3,20,PER,Americas,33155882,6547.84718181776,113.829208374023,16.4
Peru,2022,3,14,PER,Americas,33475438,6667.51695632036,114.349319458008,16.1
Peru,2023,2,12,PER,Americas,33845617,6568.0002779793,113.900588989258,15.8
Philippines,1989,136,984,PHL,Asia,NA,NA,NA,NA
Philippines,1990,128,1362,PHL,Asia,62854666,1704.07568899121,106.466331481934,56
Philippines,1991,113,1549,PHL,Asia,64382249,1656.38349704781,105.011001586914,52.7
Philippines,1992,59,445,PHL,Asia,65926125,1624.34939806129,103.304977416992,49.8
Philippines,1993,45,318,PHL,Asia,67530621,1620.35505833942,102.162200927734,47.3
Philippines,1994,40,308,PHL,Asia,69019291,1654.74613902838,100.19603729248,45.1
Philippines,1995,18,188,PHL,Asia,70546246,1693.80873081644,99.3184585571289,43.1
Philippines,1996,26,199,PHL,Asia,72190242,1752.23800104559,102.639106750488,41.4
Philippines,1997,40,322,PHL,Asia,73908810,1800.25913137613,103.284637451172,40
Philippines,1998,23,138,PHL,Asia,75791024,1746.52590513282,102.765266418457,38.8
Philippines,1999,48,219,PHL,Asia,77753257,1759.42105225652,103.614517211914,37.8
Philippines,2000,171,1761,PHL,Asia,79625397,1793.34761146436,104.052787780762,36.9
Philippines,2001,144,1053,PHL,Asia,81401488,1807.70892524758,103.305671691895,36.1
Philippines,2002,211,763,PHL,Asia,83068889,1837.25429286854,102.620742797852,35.2
Philippines,2003,152,1134,PHL,Asia,84731835,1892.82161995051,102.732582092285,34.4
Philippines,2004,136,471,PHL,Asia,86394504,1978.34489133113,102.275131225586,33.6
Philippines,2005,124,487,PHL,Asia,88015962,2037.8776605946,101.720321655273,32.8
Philippines,2006,131,434,PHL,Asia,89508986,2110.42044781284,100.087287902832,32.1
Philippines,2007,103,483,PHL,Asia,91075184,2209.34651083329,100.310913085938,31.4
Philippines,2008,182,566,PHL,Asia,92699095,2264.9462907288,101.465858459473,30.7
Philippines,2009,155,1048,PHL,Asia,94384250,2256.72554835463,102.759162902832,30.1
